freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA110,GWH,BE	41.141 	43.254 	44.776 	32.621 	18.715 	20.487 	5.107 	3.303 	3.315 	3.536 	4.914 	34.886 	40.158 	32.427 	33.226 	20.360 	19.924 	9.878 	3.187 	3.304 	3.085 	15.588 	31.139 	32.697 	39.482 	34.611 	33.887 	22.019 	12.814 	6.324 	3.310 	1.900 	4.383 	15.733 	14.730 	30.657 	39.278 	33.601 	35.263 	21.635 	21.427 	19.229 	30.111 	24.947 	14.706 	19.181 	26.367 	38.518 	36.497 	41.822 	29.662 	26.092 	11.964 	8.807 	6.451 	1.966 	4.997 	5.039 	10.642 	20.504 	46.173 	29.875 	41.857 	41.054 	27.299 	5.923 	3.372 	18.381 	5.658 	13.954 	38.554 	45.391 	47.247 	44.82 	49.904 	40.93 	41.826 	34.784 	24.978 	15.253 	19.251 	38.471 	30.875 	50.392 	49.076 	50.721 
M,RA110,GWH,BG	147.343 	242.286 	450.978 	449.614 	361.918 	276.542 	421.037 	369.006 	260.879 	194.471 	238.120 	290.620 	200.488 	280.919 	218.015 	241.552 	349.526 	386.634 	229.542 	198.437 	115.497 	110.923 	148.000 	181.324 	69.900 	105.175 	272.150 	393.985 	365.001 	319.020 	246.999 	184.486 	130.355 	130.647 	154.809 	181.430 	435.092 	434.161 	432.559 	530.386 	532.177 	447.225 	282.374 	200.557 	164.305 	227.317 	198.876 	392.548 	371.857 	251.240 	333.829 	332.745 	381.427 	376.378 	272.746 	254.138 	179.026 	178.998 	180.219 	238.316 	213.488 	206.737 	179.468 	256.471 	358.526 	427.511 	269.975 	199.542 	123.074 	98.898 	172.672 	172.205 	180.919 	167.078 	226.998 	324.41 	432.105 	308.693 	231.613 	172.268 	113.673 	74.164 	74.64 	90.41 	138.999 	178.325 
M,RA110,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA110,GWH,CZ	255.546 	206.875 	175.597 	181.538 	119.899 	110.366 	100.051 	88.214 	83.293 	86.600 	85.870 	118.991 	227.173 	215.069 	347.049 	228.725 	176.221 	128.681 	96.490 	92.075 	95.864 	157.958 	104.411 	121.281 	119.197 	170.810 	195.945 	137.095 	109.437 	209.050 	210.667 	180.601 	156.957 	229.380 	238.879 	167.021 	188.175 	290.294 	243.833 	183.815 	259.968 	170.718 	248.632 	191.273 	150.675 	176.059 	142.576 	143.199 	204.251 	175.727 	204.230 	197.098 	163.686 	130.082 	179.343 	175.829 	166.121 	156.484 	127.556 	195.710 	246.163 	219.556 	284.524 	308.418 	230.642 	127.491 	88.925 	121.854 	103.231 	145.429 	185.672 	263.444 	429.54 	269.243 	224.373 	159.99 	134.822 	172.46 	124.201 	111.971 	283.379 	276.609 	187.459 	262.655 	200.907 	155.881 
M,RA110,GWH,DE	1394.438 e	1214.614 e	1220.417 e	1394.627 e	1400.750 e	1239.797 e	1109.063 e	887.398 e	922.108 e	762.005 e	665.927 e	1169.648 e	1335.857 e	1190.687 e	1650.628 e	1415.578 e	1581.561 e	1590.310 e	1369.923 e	1452.355 e	1160.995 e	1258.330 e	1173.952 e	1199.813 e	1061.281 e	1372.457 e	1450.268 e	1070.585 e	1269.568 e	1435.726 e	1415.894 e	1160.428 e	1191.434 e	1588.426 e	1108.311 e	1030.004 e	1052.625 e	1270.212 e	1253.095 e	987.385 e	1619.508 e	1643.118 e	1715.729 e	1731.344 e	1304.901 e	978.760 e	893.547 e	1178.694 e	1217.527 e	1196.517 e	1074.044 e	1245.671 e	1387.650 e	1347.961 e	1058.941 e	938.752 e	1059.912 e	1281.909 e	1030.640 e	1062.985 e	1182.630 e	952.379 e	1251.819 e	1492.197 e	1808.774 e	1258.308 e	1174.935 e	1480.005 e	1223.544 e	875.384 e	1468.822 e	1732.067 e	1670.713 e	1504.755 e	1496.566 e	1517.448 e	1784.118 e	1647.311 e	1714.918 	1457.184 e	1450.27 	1624.664 	1131.026 	1372.653 	1376.62 	1140.714 
M,RA110,GWH,DK	2.281 	1.921 	1.848 	1.474 	1.112 	0.571 	0.585 	0.768 	1.027 	0.890 	0.986 	1.466 	1.507 	1.692 	2.216 	1.270 	0.943 	0.736 	0.565 	0.802 	1.123 	1.833 	2.054 	2.273 	2.133 	2.701 	2.642 	1.342 	1.107 	0.884 	0.864 	0.800 	1.044 	1.080 	1.249 	1.279 	1.912 	1.503 	1.695 	1.277 	1.476 	1.040 	0.744 	0.983 	1.006 	1.502 	1.398 	1.831 	1.900 	2.100 	2.000 	1.300 	0.900 	0.800 	0.700 	0.700 	0.800 	1.100 	1.200 	1.400 	2.753 	1.955 	1.853 	1.841 	1.059 	0.490 	0.825 	1.035 	1.055 	1.769 	2.486 	2.506 	2.886 	3.068 	2.291 	2.49 	1.576 	1.426 	1.592 	1.377 	1.345 	1.462 	0 	0 	2.558 	1.569 
M,RA110,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	4.000 	5.300 	4.400 	3.700 	2.500 	2.900 	1.600 	0.800 	0.900 	2.500 	3.300 	5.100 	2.700 	2.100 	3.500 	3.600 	2.500 	1.100 	0.300 	0.500 	0.400 	0.500 	1.600 	2.100 	2.600 	4.600 	3.900 	4.000 	2.900 	1.400 	0.800 	0.360 	0.300 	0.500 	0.700 	0.900 	2.700 	3.400 	3.000 	3.600 	1.800 	0.500 	0.300 	0.300 	0.600 	0.200 	3.300 	3.000 	2.5 	2.9 	4.3 	4.3 	2.329 	0.9 	0.52 	2 	1.3 	1.7 	3.2 	4 	4.1 	3.3 
M,RA110,GWH,EL	273.361 	426.884 	1065.057 	626.026 	357.858 	381.830 	424.773 	444.555 	328.091 	250.454 	276.140 	311.288 	427.900 	329.897 	244.028 	238.300 	282.725 	341.753 	351.362 	378.287 	253.739 	193.555 	224.513 	350.509 	264.795 	154.274 	204.432 	225.384 	257.553 	333.247 	352.721 	312.778 	259.819 	183.384 	199.083 	222.251 	741.996 	869.018 	327.777 	253.817 	320.917 	338.828 	456.608 	417.438 	224.960 	240.040 	240.273 	803.592 	684.485 	242.306 	374.980 	272.323 	311.670 	344.587 	398.195 	386.959 	248.642 	182.398 	198.835 	314.614 	381.963 	308.577 	225.624 	205.956 	224.093 	358.813 	405.437 	401.276 	334.205 	410.103 	279.515 	501.623 	371.875 	279.254 	289.217 	235.951 	248.031 	329.907 	378.411 	345.44 	194.118 	112.74 	120.13 	243.711 	288.434 	233.681 
M,RA110,GWH,ES	2196.551 	2387.534 	4395.530 	4712.622 	3509.531 	3705.970 	3026.492 	2105.647 	1926.191 	1461.008 	2161.382 	2485.769 	2126.628 	2482.920 	2132.700 	1934.935 	1934.343 	1626.608 	1583.676 	1256.319 	1225.967 	1120.288 	2658.787 	4627.101 	3725.186 	2834.706 	3111.719 	2861.627 	2858.771 	2261.478 	1838.002 	1882.153 	1675.911 	1890.610 	2411.575 	3181.460 	4056.317 	4516.689 	3714.922 	2743.549 	2158.449 	2181.206 	2208.636 	1881.416 	1393.195 	1021.688 	1193.351 	2519.565 	1861.488 	1035.897 	1603.347 	1707.722 	1790.016 	1074.972 	916.947 	858.636 	898.729 	689.747 	1249.320 	2525.774 	3636.880 	2201.974 	1974.721 	1442.101 	1211.186 	1575.775 	1118.376 	880.337 	872.879 	1390.030 	3176.278 	3590.723 	3546.283 	2785.788 	4380.698 	3660.704 	2776.496 	2105.42 	1820.212 	1518.158 	1450.364 	2639.224 	2331.759 	2269.483 	2810.604 	3610.340 
M,RA110,GWH,FI	1483.000 	1383.000 	1326.000 	1254.000 	1618.000 	924.000 	771.000 	679.000 	766.000 	1001.000 	974.000 	979.674 	966.000 	820.000 	975.000 	1107.000 	1568.000 	1264.000 	978.000 	669.000 	820.000 	828.000 	1058.000 	1231.000 	1289.475 	1408.479 	1555.813 	1322.881 	1564.914 	1131.648 	1132.626 	1046.489 	952.706 	1232.875 	1541.000 	1440.000 	1433.328 	1326.408 	1354.207 	1400.112 	1612.000 	1315.000 	938.973 	992.000 	1063.000 	1302.000 	1463.000 	1237.000 	1194.000 	1116.000 	1186.000 	1236.000 	1640.000 	1267.000 	1026.000 	1065.000 	849.000 	787.000 	1036.000 	953.000 	1104.000 	1160.000 	1243.000 	1104.000 	1504.000 	1053.000 	846.000 	1333.000 	1354.000 	1607.000 	1389.000 	1322.000 	1273 	1130 	1297 	1316 	1570 	1387 	1218 	788 	997 	1077 	1016 	1078 	1227.000 	1000.000 
M,RA110,GWH,FR	6397.888 	6289.312 	6243.979 	6096.430 	6698.777 	6601.301 	4628.452 	3442.067 	2677.369 	2594.721 	3464.473 	4489.740 	4413.939 	4475.804 	4573.097 	4002.645 	4914.725 	5097.331 	3903.646 	3339.982 	2326.220 	3387.841 	5718.852 	6909.239 	5481.961 	5457.209 	6375.406 	4417.979 	5793.257 	5512.832 	3987.504 	3184.558 	2908.276 	4458.233 	3898.601 	4946.603 	6346.673 	5983.592 	5155.805 	3498.373 	5436.333 	5390.364 	4877.124 	3813.035 	2962.836 	2628.105 	3473.098 	4598.963 	5132.214 	3803.472 	3977.043 	4406.670 	4340.734 	3491.154 	3006.749 	2320.101 	2108.790 	2620.211 	3308.128 	4404.860 	5587.253 e	3174.996 e	4077.226 e	4041.053 e	4743.874 e	5071.254 e	3524.941 e	3171.327 e	2824.690 e	3173.082 e	5845.701 e	6484.498 e	6839.979 	5573.510 	6586.785 	5399.310 	6783.115 	5850.836 	5217.382 	3766.348 	3547.987 	5714.665 	4630.590 	5921.345 	6373.160 	5701.647 
M,RA110,GWH,HR	735.223 	708.160 	915.634 	888.823 	640.344 	492.749 	492.377 	474.079 	334.990 	330.751 	521.356 	562.863 	412.874 	475.323 	300.503 	384.219 	584.220 	509.530 	340.013 	299.861 	208.306 	220.582 	688.088 	790.343 	533.129 	352.208 	452.779 	299.994 	306.280 	343.757 	312.109 	285.347 	318.873 	628.377 	496.059 	865.783 	902.199 	843.300 	680.947 	564.772 	635.208 	413.877 	341.997 	353.237 	233.730 	282.071 	481.525 	836.958 	705.669 	426.083 	417.256 	400.471 	325.700 	360.652 	324.949 	244.178 	239.480 	307.571 	442.514 	749.336 	722.959 	579.050 	748.916 	524.661 	835.403 	636.209 	559.519 	557.009 	323.986 	401.352 	741.276 	771.159 	711.412 	580.352 	703.864 	505.419 	429.303 	503.052 	449.561 	375.278 	293.431 	548.814 	466.967 	518.451 	566.356 	435.881 
M,RA110,GWH,HU	16.698 	17.517 	14.952 	11.146 	28.045 	25.787 	27.048 	15.211 	13.262 	13.625 	15.622 	16.949 	19.020 	19.508 	18.389 	25.171 	14.495 	18.052 	17.815 	15.214 	9.690 	10.389 	21.334 	24.105 	20.041 	17.940 	14.072 	21.702 	22.832 	16.447 	23.901 	21.993 	14.899 	21.702 	22.014 	20.063 	14.795 	6.529 	16.469 	19.272 	11.850 	24.360 	24.872 	17.530 	18.275 	13.541 	16.324 	18.227 	12.982 	14.916 	21.519 	11.009 	18.660 	15.867 	8.958 	8.184 	13.671 	15.748 	17.008 	11.832 	11.247 	13.815 	13.267 	17.683 	28.929 	27.843 	22.906 	20.899 	16.935 	16.270 	17.523 	8.145 	8.14 	9.483 	21.4 	22.799 	27.888 	27.02 	23.314 	13.473 	13.035 	21.01 	16.961 	20.001 	22.537 	17.984 
M,RA110,GWH,IE	142.008 	110.691 	73.565 	69.213 	31.332 	7.822 	1.237 	17.901 	20.743 	28.842 	56.895 	126.794 	66.921 	87.382 	116.656 	52.515 	21.100 	39.330 	15.563 	56.399 	67.098 	117.810 	112.473 	124.294 	103.913 	114.486 	122.805 	32.505 	8.902 	10.108 	42.866 	68.099 	57.708 	85.112 	136.153 	135.591 	130.497 	124.087 	87.498 	44.241 	39.392 	14.573 	10.434 	36.344 	18.504 	69.478 	71.347 	96.131 	93.995 	96.923 	88.177 	31.822 	20.650 	14.214 	17.397 	5.972 	23.829 	97.012 	124.389 	85.751 	120.827 	54.950 	81.539 	85.637 	40.152 	7.295 	59.903 	89.003 	55.311 	101.182 	114.670 	121.856 	131.741 	113.858 	116.612 	88.707 	34.954 	15.36 	11.04 	30.606 	23.434 	47.944 	51.684 	92.386 	87.3 	76.896 
M,RA110,GWH,IT	2568.000 e	2461.000 e	2978.000 e	4456.000 e	6371.000 e	5917.000 	4869.000 	4193.000 	3323.000 	2683.000 	4417.000 	3407.000 	2631.000 e	2478.000 e	1972.000 e	3100.000 e	4504.000 e	5811.000 e	5326.000 e	4419.000 e	3500.000 e	2716.000 e	4478.000 e	4255.000 e	3306.000 e	2538.000 e	2655.000 e	3421.000 e	5002.000 e	5316.000 e	4716.000 e	4210.000 e	3905.000 e	4276.000 e	3303.000 e	3428.000 e	3607.000 e	3349.000 e	3015.000 e	2989.000 e	4458.000 e	5544.000 e	5162.000 e	4686.000 e	2965.000 e	2918.000 e	2724.000 e	2830.000 e	2331.000 e	1557.000 e	1453.000 e	1693.000 e	3136.000 	3401.000 e	3351.000 e	2604.000 e	2061.000 e	1780.000 e	2239.000 e	2295.000 e	2048.000 e	1527.000 e	1599.000 e	1519.000 e	4141.000 e	4875.000 e	4335.000 e	3880.000 e	3543.000 e	3264.000 e	4121.000 e	3281.000 e	3117 e	2702 e	4094 e	4871 e	5964 e	6482 e	6151 e	4188 e	3876 e	5283 e	3162.095 e	2185.992 e	2958 e	2498.494 e
M,RA110,GWH,LT	56.765 	53.594 	58.711 	63.892 	35.997 	17.636 	23.027 	18.789 	18.190 	22.580 	26.650 	31.162 	40.135 	48.361 	51.518 	34.436 	26.363 	18.940 	13.510 	14.800 	14.800 	22.600 	26.407 	28.430 	36.955 	38.770 	40.563 	27.553 	24.524 	22.859 	17.083 	12.392 	14.588 	17.882 	21.301 	22.560 	26.887 	28.632 	49.275 	36.803 	41.104 	26.009 	20.583 	20.327 	26.446 	30.644 	33.062 	39.804 	52.113 	63.505 	57.717 	42.993 	45.378 	42.772 	34.027 	24.469 	18.079 	24.364 	26.134 	28.483 	64.981 	56.724 	62.849 	56.534 	36.505 	19.556 	18.109 	18.742 	16.674 	22.994 	33.209 	39.152 	45.097 	74.165 	69.434 	50.789 	38.371 	22.192 	20.764 	22.245 	17.557 	21.549 	23.183 	29.227 	37.704 	25.059 
M,RA110,GWH,LU	14.965 	12.800 	13.746 	11.167 	6.982 	7.700 	2.124 	1.340 	0.917 	1.024 	1.686 	14.324 	13.390 	14.629 	15.398 	7.773 	7.701 	4.035 	1.199 	1.688 	1.025 	6.933 	12.806 	16.515 	14.819 e	15.326 e	15.612 e	6.153 e	4.378 e	3.920 e	1.715 e	0.828 e	1.381 e	1.823 e	11.678 e	11.885 e	15.967 e	12.563 e	12.382 e	8.185 e	10.250 e	7.099 e	9.470 e	5.515 e	2.570 e	2.793 e	5.712 e	10.746 e	11.979 e	11.507 e	6.486 e	6.902 e	3.257 e	1.849 e	0.778 e	0.559 e	0.848 e	3.505 e	5.838 e	7.620 e	13.755 e	6.626 e	11.214 e	10.966 e	6.369 e	1.561 e	0.944 e	3.063 e	3.551 e	4.535 e	12.503 e	11.550 e	10.814 	10.723 	9.829 	9.185 	9.015 	8.316 	6.663 	4.769 	5.96 	9.904 	6.776 	9.943 	12.135 	8.479 
M,RA110,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	85.000 	151.000 	387.000 	296.000 	172.000 	76.000 	65.000 	87.000 	77.000 	154.000 	271.000 	275.000 	396.000 	365.000 	486.000 	215.000 	215.000 	168.000 	115.000 	75.000 	110.000 	116.000 	148.000 	177.000 	193.000 	195.000 	398.000 	511.000 	432.000 	186.000 	75.000 	72.000 	81.000 	95.000 	172.000 	281.000 	234.000 	317.000 	361.000 	567.000 	317.000 	217.000 	142.000 	82.000 	58.000 	120.000 	158.000 	161.000 	647.000 	370.000 	577.000 	902.000 	283.000 	84.000 	58.000 	78.000 	69.000 	106.000 	262.000 	342.000 	340 	386 	695 	665 	381 	124 	104 	97 	57 	69 	117 	156 	339 	226 
M,RA110,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA110,GWH,NL	5.000 	5.000 	5.000 	13.000 	13.000 	13.000 	1.000 	5.000 	5.000 	3.000 	8.000 	10.000 	10.434 	8.055 	8.892 	8.459 	8.446 	6.403 	0.976 	1.025 	0.506 	4.763 	8.043 	8.180 	10.648 	2.405 	5.751 	6.620 	3.700 	2.405 	1.152 	0.077 	0.666 	2.648 	2.757 	7.237 	7.390 	4.237 	11.735 	8.157 	9.451 	8.983 	8.008 	10.202 	3.405 	3.300 	3.430 	5.043 	9.476 	9.760 	10.738 	9.614 	2.855 	2.234 	0.553 	0.071 	0.771 	0.633 	1.148 	2.144 	11.713 	9.916 	12.297 	10.645 	10.086 	1.954 	1.624 	3.792 	0.854 	1.217 	2.705 	1.224 	6.552 	5.093 	11.155 	8.735 	9.57 	8.702 	11.82 	2.927 	2.312 	6.83 	3.654 	8.041 	8.121 	14.528 
M,RA110,GWH,PL	287.787 	223.596 	223.903 	246.126 	161.964 	111.806 	164.867 	116.015 	88.828 	95.382 	101.021 	129.681 	206.633 	209.334 	258.793 	182.105 	260.847 	186.643 	94.581 	96.413 	92.777 	106.011 	115.494 	128.641 	153.280 	214.975 	226.036 	130.490 	144.627 	238.714 	211.207 	118.638 	119.890 	211.851 	183.939 	146.983 	191.361 	212.977 	271.322 	260.250 	269.339 	148.783 	158.027 	174.098 	218.831 	156.090 	125.769 	148.264 	229.648 	254.519 	214.125 	249.893 	179.533 	122.712 	98.402 	104.694 	124.306 	149.103 	114.846 	150.713 	223.505 	263.804 	299.042 	287.068 	230.113 	146.396 	118.804 	160.653 	123.972 	124.037 	194.840 	254.880 	309.043 	316.728 	290.548 	242.727 	167.395 	139.536 	126.771 	113.692 	104.109 	125.793 	109.064 	139.143 	163.434 	126.565 
M,RA110,GWH,PT	449.000 	544.000 	1963.000 	1902.000 	905.000 	870.000 	741.000 	496.000 	575.000 	336.000 	655.000 	933.000 	672.000 	688.000 	657.000 	620.000 	416.423 	204.271 	330.780 	319.408 	439.156 	344.178 	656.601 	1813.174 	1726.784 	1371.646 	1019.219 	1049.490 	815.900 	503.821 	289.999 	324.452 	470.832 	716.820 	1066.261 	1217.826 	1316.361 	2077.702 	1550.975 	912.651 	529.713 	620.502 	666.545 	367.361 	367.320 	382.654 	488.648 	599.244 	639.383 	212.221 	544.098 	518.587 	393.948 	179.525 	185.336 	176.396 	392.253 	230.572 	707.144 	1762.923 	2168.645 	1056.820 	768.676 	353.800 	223.152 	500.987 	230.280 	230.311 	368.256 	791.485 	1686.154 	1554.114 	1866.879 	1488.054 	2069.552 	1647.973 	827.406 	633.257 	534.213 	405.369 	399.304 	863.83 	781.456 	545.337 	1259.618 	1786.99 
M,RA110,GWH,RO	1240.000 	1256.000 	1885.000 	1949.000 	1742.000 	1498.000 	2085.000 	1629.000 	1213.000 	1073.000 	1099.000 	984.000 	971.000 	1122.000 	1309.000 	1396.000 	2282.000 	2349.000 	1400.000 	991.000 	815.000 	829.000 	948.000 	1060.000 	1078.000 	1041.000 	1255.000 	1109.000 	1045.000 	1707.000 	1721.000 	1342.000 	1025.000 	1287.000 	1280.000 	1281.000 	1262.000 	1638.000 	1516.000 	1614.000 	2147.000 	2050.000 	1512.000 	1110.000 	977.000 	932.000 	896.000 	1167.000 	1248.000 	949.000 	1105.000 	1278.000 	1553.000 	1348.000 	1066.000 	911.000 	983.000 	1125.000 	971.000 	1259.000 	1539.000 	1358.000 	1715.000 	2051.000 	2146.000 	2284.000 	1479.000 	1166.000 	901.000 	914.000 	1195.000 	1449.000 	1496 	1415 	1431 	1426 	1314 	1357 	1083 	833 	858 	1056 	860 	883 	857 	814 
M,RA110,GWH,SE	6736.174 	6649.739 	6591.304 	4921.526 	6070.609 	3862.765 	3141.945 	3616.831 	3862.700 	3962.257 	5469.556 	6125.477 	6406.565 	5456.107 	5766.086 	5379.635 	5367.885 	4889.143 	4950.465 	3827.201 	4464.354 	5660.086 	6333.065 	6121.831 	5931.120 	6441.939 	6998.071 	6218.218 	6078.770 	5341.204 	4692.470 	5865.633 	4640.956 	5702.227 	6190.012 	7114.087 	8086.418 	6801.735 	6313.615 	5859.434 	6243.741 	5370.316 	5458.158 	5483.113 	4971.036 	5367.321 	6271.691 	7249.927 	6163.885 	5999.182 	5968.238 	5694.731 	5168.680 	5369.318 	5639.830 	5767.600 	5712.699 	5189.642 	6298.642 	6489.298 	6057.078 	5726.673 	6518.246 	5449.194 	4977.696 	3917.826 	3760.993 	5439.205 	4326.390 	5894.719 	6797.757 	6787.768 	6552.245 	5986.920 	6538.387 	5433.949 	5586.278 	4269.481 	4406.210 	4190.263 	4993.287 	5227.887 	5557.413 	5520.426 	6839.154 	6382.411 
M,RA110,GWH,SI	399.865 	265.453 	406.477 	619.869 	609.139 	467.004 	311.972 	258.503 	316.797 	252.910 	479.547 	255.692 	193.320 	311.873 	260.964 	379.457 	511.047 	536.588 	326.754 	271.370 	199.481 	227.361 	608.631 	511.088 	293.681 	208.887 	316.313 	288.105 	441.398 	488.941 	445.238 	429.582 	457.548 	646.035 	362.738 	477.292 	436.246 	430.629 	330.325 	347.810 	687.610 	572.145 	429.601 	379.730 	212.161 	238.054 	309.271 	270.646 	251.207 	166.827 	169.197 	278.480 	343.627 	289.935 	203.213 	184.213 	285.523 	309.531 	264.551 	352.522 	326.770 	235.788 	299.666 	338.685 	537.335 	452.034 	497.205 	513.277 	364.612 	381.660 	499.138 	458.652 	434.824 	367.067 	453.408 	488.077 	582.449 	579.881 	430.801 	273.121 	430.243 	602.61 	312.399 	238.52 	323.591 	244.323 
M,RA110,GWH,SK	546.000 	341.000 	323.000 	402.000 	338.000 	265.000 	248.000 	195.000 	215.000 	171.000 	231.000 	270.000 	352.000 	360.000 	549.000 	397.000 	528.000 	491.000 	257.000 	257.000 	232.000 	213.000 	316.000 	301.000 	265.000 	476.000 	457.000 	256.000 	282.000 	469.000 	408.000 	337.000 	313.000 	490.000 	354.000 	284.000 	340.000 	439.000 	365.000 	338.000 	515.000 	376.000 	367.000 	398.000 	320.000 	225.000 	188.000 	240.000 	286.000 	384.000 	328.000 	375.000 	365.000 	278.000 	206.000 	186.000 	240.000 	279.000 	235.000 	286.000 	347.000 	397.000 	419.000 	421.000 	497.000 	326.000 	247.000 	360.000 	246.000 	208.000 	461.000 	521.000 	597 	580 	426 	426 	358 	502 	383 	260 	356 	332 	214 	243 	245 	200 
M,RA120,GWH,AT	1152.482 	1269.796 	1007.287 	1008.797 	1513.811 	1311.507 	1155.861 	1048.382 	947.260 	976.698 	1079.685 	926.016 	1138.488 	839.135 	995.852 	1192.213 	1197.101 	1657.187 	1559.818 	1465.158 	1159.341 	987.080 	1072.297 	913.941 	1115.242 	772.954 	1004.041 	1017.470 	1140.526 	1509.313 	1610.102 	1477.908 	1433.002 	1066.265 	1134.125 	993.801 	1022.668 	903.894 	806.028 	730.069 	1133.137 	1598.500 	1521.149 	1754.638 	1143.909 	938.712 	1140.015 	942.020 	1077.064 	735.307 	1061.008 	1044.714 	1222.609 	1409.880 	1123.368 	1218.855 	1148.601 	1021.936 	937.437 	983.531 	1162.798 	926.869 	1100.665 	967.718 	1407.697 	1427.218 	1304.055 	1584.481 	1248.124 	1033.628 	1215.548 	1212.243 	1391.147 	1049.428 	1070.597 	1099.875 	1420.93 	1691.285 	1812.262 	1362.305 	1233.483 	1574.476 	982.529 	985.661 	1144.027 	1007.022 
M,RA120,GWH,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
