country,date,Hydro_Total_PC,Hydro_Pure_PC,Hydro_Mixed_PC,Geothermal_PC,Wind_Total_PC,Wind_Onshore_PC,Wind_Offshore_PC,Solar_Total_PC,Solar_Thermal_PC,Solar_PV_PC,Other_Renewables_PC,Total_Renewables_PC,Hydro_Total_GWH,Hydro_Pure_GWH,Hydro_Mixed_GWH,Geothermal_GWH,Wind_Total_GWH,Wind_Onshore_GWH,Wind_Offshore_GWH,Solar_Total_GWH,Solar_Thermal_GWH,Solar_PV_GWH,Other_Renewables_GWH,Total_Renewables_GWH,NG_mcm_total,LNG_mcm_total,agg_total_imports,NG_mcm_RU,LNG_mcm_RU,agg_RU_imports,gas_consumption_mcm,coal_consumption_tht,gas_stock_mcm,Russia_dependency_pct,pre_dep_share,ru_share,low,nonmiss_k,all_low_k,eligible,cutoff_hit,first_treat_date,treat,tname,gname,event_time
IE,2022-09-01,1.735,0.954,0,0,25.92,25.92,0,0.049,0,0.049,0,27.704,43.369,23.829,0,0,647.74,647.74,0,1.213,0,1.213,0,692.322,282,0,282,0,0,0,396.515,111.214,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202209,0,NA
IE,2022-10-01,4.392,3.471,0,0,46.18,46.18,0,0.036,0,0.036,0,50.608,122.724,97.012,0,0,1290.53,1290.53,0,1.016,0,1.016,0,1414.27,262,0,262,0,0,0,380.036,60.51,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202210,0,NA
IE,2022-11-01,5.15,4.185,0,0,46.263,46.263,0,0.041,0,0.041,0,51.454,153.09,124.389,0,0,1375.2,1375.2,0,1.217,0,1.217,0,1529.507,302,0,302,0,0,0,415.088,38.536,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202211,0,NA
IE,2022-12-01,3.759,2.852,0,0,34.625,34.625,0,0.032,0,0.032,0,38.416,113.024,85.751,0,0,1041.092,1041.092,0,0.965,0,0.965,0,1155.0810000000001,405,0,405,0,0,0,519.09,149.828,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202212,0,NA
IE,2023-01-01,5.086,4.221,0,0,42.309,42.309,0,0.123,0,0.123,0,47.518,145.595,120.827,0,0,1211.068,1211.068,0,3.514,0,3.514,0,1360.177,369,0,369,0,0,0,479.883,153.232,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202301,0,NA
IE,2023-02-01,3.127,2.135,0,0,42.957,42.957,0,0.357,0,0.357,0,46.441,80.491,54.95,0,0,1105.607,1105.607,0,9.194,0,9.194,0,1195.292,325,0,325,0,0,0,424.24,55.681,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202302,0,NA
IE,2023-03-01,3.867,2.912,0,0,40.091,40.091,0,0.553,0,0.553,0,44.511,108.277,81.539,0,0,1122.606,1122.606,0,15.481,0,15.481,0,1246.364,374,0,374,0,0,0,482.935,56.731,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202303,0,NA
IE,2023-04-01,4.43,3.452,0,0,37.631,37.631,0,1.37,0,1.37,0,43.431,109.907,85.637,0,0,933.626,933.626,0,33.999,0,33.999,0,1077.532,314,0,314,0,0,0,416.127,34.333,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202304,0,NA
IE,2023-05-01,1.975,1.741,0,0,24.473,24.473,0,2.745,0,2.745,0,29.192999999999998,45.543,40.152,0,0,564.269,564.269,0,63.296,0,63.296,0,673.108,310,0,310,0,0,0,417.426,52.6,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202305,0,NA
IE,2023-06-01,1.478,0.33,0,0,24.371,24.371,0,2.897,0,2.897,0,28.746,32.643,7.295,0,0,538.073,538.073,0,63.954,0,63.954,0,634.67,273,0,273,0,0,0,374.764,52.631,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202306,0,NA
IE,2023-07-01,3.777,2.58,0,0,37.785,37.785,0,2.563,0,2.563,0,44.125,87.688,59.903,0,0,877.184,877.184,0,59.491,0,59.491,0,1024.363,296,0,296,0,0,0,348.304,29.786,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202307,0,NA
IE,2023-08-01,4.975,3.801,0,0,37.925,37.925,0,2.355,0,2.355,0,45.254999999999995,116.484,89.003,0,0,887.967,887.967,0,55.135,0,55.135,0,1059.586,274,0,274,0,0,0,345.176,24.872,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202308,0,NA
IE,2023-09-01,3.596,2.413,0,0,37.223,37.223,0,1.843,0,1.843,0,42.662,82.419,55.311,0,0,853.168,853.168,0,42.244,0,42.244,0,977.831,246,0,246,0,0,0,345.847,58.166,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202309,0,NA
IE,2023-10-01,5.554,4.286,0,0,35.457,35.457,0,1.456,0,1.456,0,42.467,131.109,101.182,0,0,837.014,837.014,0,34.369,0,34.369,0,1002.492,289,0,289,0,0,0,391.22,32.892,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202310,0,NA
IE,2023-11-01,5.424,4.322,0,0,42.862,42.862,0,0.759,0,0.759,0,49.045,143.896,114.67,0,0,1137.068,1137.068,0,20.131,0,20.131,0,1301.095,340,0,340,0,0,0,437.264,42.962,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202311,0,NA
IE,2023-12-01,5.219,4.324,0,0,54.552,54.552,0,0.362,0,0.362,0,60.133,147.092,121.856,0,0,1537.47,1537.47,0,10.196,0,10.196,0,1694.758,308,0,308,0,0,0,405.423,56.349,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202312,0,NA
IE,2024-01-01,4.623,4.623,0,0,40.058,40.058,0,0.594,0,0.594,0,45.275,159.542,131.741,0,0,1141.615,1141.615,0,16.93,0,16.93,0,1318.087,424,0,424,0,0,0,518.229,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202401,0,NA
IE,2024-02-01,4.487,4.487,0,0,47.189,47.189,0,0.786,0,0.786,0,52.462,140.89,113.858,0,0,1197.359,1197.359,0,19.941,0,19.941,0,1358.1899999999998,328,0,328,0,0,0,415.683,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202402,0,NA
IE,2024-03-01,4.349,4.349,0,0,49.627,49.627,0,1.289,0,1.289,0,55.265,146.169,116.612,0,0,1330.54,1330.54,0,34.572,0,34.572,0,1511.281,342,0,342,0,0,0,438.941,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202403,0,NA
IE,2024-04-01,3.78,3.78,0,0,39.587,39.587,0,2.785,0,2.785,0,46.152,116.419,88.707,0,0,928.997,928.997,0,65.365,0,65.365,0,1110.781,317,0,317,0,0,0,411.516,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202404,0,NA
IE,2024-05-01,1.577,1.577,0,0,25.263,25.263,0,4.244,0,4.244,0,31.084000000000003,66.572,34.954,0,0,560.063,560.063,0,94.089,0,94.089,0,720.7239999999999,324,0,324,0,0,0,420.096,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202405,0,NA
IE,2024-06-01,0.77,0.77,0,0,32.111,32.111,0,5.075,0,5.075,0,37.955999999999996,40.846,15.36,0,0,640.203,640.203,0,101.188,0,101.188,0,782.237,273,0,273,0,0,0,349.096,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202406,0,NA
IE,2024-07-01,0.522,0.522,0,0,27.746,27.746,0,5.455,0,5.455,0,33.723,41.035,11.04,0,0,587.208,587.208,0,115.457,0,115.457,0,743.6999999999999,283,0,283,0,0,0,378.294,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202407,0,NA
IE,2024-08-01,1.402,1.402,0,0,43.415,43.415,0,4.498,0,4.498,0,49.315,58.891,30.606,0,0,947.575,947.575,0,98.174,0,98.174,0,1104.64,251,0,251,0,0,0,343.399,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202408,0,NA
IE,2024-09-01,1.038,1.038,0,0,35.188,35.188,0,3.265,0,3.265,0,39.491,52.262,23.434,0,0,794.546,794.546,0,73.727,0,73.727,0,920.5350000000001,298,0,298,0,0,0,386.422,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202409,0,NA
IE,2024-10-01,1.87,1.87,0,0,40.276,40.276,0,2.118,0,2.118,0,44.264,81.643,47.944,0,0,1032.437,1032.437,0,54.281,0,54.281,0,1168.3609999999999,338,0,338,0,0,0,425.735,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202410,0,NA
IE,2024-11-01,1.914,1.914,0,0,32.864,32.864,0,0.874,0,0.874,0,35.651999999999994,82.86,51.684,0,0,887.614,887.614,0,23.612,0,23.612,0,994.086,431,0,431,0,0,0,516.995,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202411,0,NA
IE,2024-12-01,3.336,3.336,0,0,47.623,47.623,0,0.586,0,0.586,0,51.544999999999995,122.656,92.386,0,0,1318.917,1318.917,0,16.222,0,16.222,0,1457.7949999999998,386,0,386,0,0,0,485.413,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202412,0,NA
IE,2025-01-01,2.975,2.975,0,0,37.528,37.528,0,0.998,0,0.998,0,41.501,123.449,87.3,0,0,1101.391,1101.391,0,29.302,0,29.302,0,1254.142,460,0,460,0,0,0,542.664,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202501,0,NA
IE,2025-02-01,2.919,2.919,0,0,56.012,56.012,0,1.503,0,1.503,0,60.434,106.711,76.896,0,0,1475.74,1475.74,0,39.589,0,39.589,0,1622.04,324,0,324,0,0,0,401.243,NA,0,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202502,0,NA
IE,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.036,NA,NA,NA,0,NA,FALSE,2,FALSE,FALSE,FALSE,NA,0,202503,0,NA
IT,2018-01-01,11.931,NA,NA,2.158,8.676,NA,NA,4.495,0,4.495,0,27.259999999999998,2731,NA,NA,494,1986,NA,NA,1029,0,1029,0,6240,5347,544,5891,0,0,0,8824,1358,11588,0,8.020318139286192e-4,0,TRUE,NA,NA,FALSE,FALSE,NA,0,201801,0,NA
IT,2018-02-01,11.884,NA,NA,2.033,7.749,NA,NA,4.807,0,4.807,0,26.473,2601,NA,NA,445,1696,NA,NA,1052,0,1052,0,5794,5719,355,6074,0,0,0,8978,1273,8723,0,8.020318139286192e-4,0,TRUE,NA,NA,FALSE,FALSE,NA,0,201802,0,NA
IT,2018-03-01,13.554,NA,NA,2.092,10.3,NA,NA,7.179,0,7.179,0,33.125,3187,NA,NA,492,2422,NA,NA,1688,0,1688,0,7789,6399,806,7205,0,0,0,8254,1338,7285,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201803,0,NA
IT,2018-04-01,22.541,NA,NA,2.295,5.887,NA,NA,11.707,0,11.707,0,42.43,4675,NA,NA,476,1221,NA,NA,2428,0,2428,0,8800,5901,592,6493,0,0,0,4720,1020,8905,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201804,0,NA
IT,2018-05-01,28.509,NA,NA,2.126,3.976,NA,NA,10.659,0,10.659,0,45.27,6518,NA,NA,486,909,NA,NA,2437,0,2437,0,10350,6240,768,7008,0,0,0,4051,1129,11546,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201805,0,NA
IT,2018-06-01,25.251,24.827,0.097,1.955,5.95,NA,NA,11.723,0,11.723,0,44.879000000000005,6018,5917,23,466,1418,NA,NA,2794,0,2794,0,10696,5744,622,6366,0,0,0,3959,1104,13777,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201806,0,NA
IT,2018-07-01,18.943,18.566,0.069,1.792,4.667,NA,NA,11.317,0,11.317,0,36.719,4968,4869,18,470,1224,NA,NA,2968,0,2968,0,9630,5932,622,6554,0,0,0,4452,1373,15673,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201807,0,NA
IT,2018-08-01,17.823,17.489,0.067,1.969,3.128,NA,NA,11.212,0,11.212,0,34.132,4273,4193,16,472,750,NA,NA,2688,0,2688,0,8183,5238,660,5898,0,0,0,3962,1295,17376,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201808,0,NA
IT,2018-09-01,14.109,13.802,0.05,1.927,3.929,NA,NA,9.765,0,9.765,0,29.73,3397,3323,12,464,946,NA,NA,2351,0,2351,0,7158,5379,618,5997,0,0,0,4613,1388,18560,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201809,0,NA
IT,2018-10-01,12.126,11.636,0.121,2.095,6.397,0,0,6.97,0,6.97,0,27.588,2796,2683,28,483,1475,0,0,1607,0,1607,0,6361,4929,885,5814,0,0,0,5022,1411,18891,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201810,0,NA
IT,2018-11-01,18.922,18.43,0.104,1.944,5.679,0,0,3.897,0,3.897,0,30.442,4535,4417,25,466,1361,0,0,934,0,934,0,7296,5140,1182,6322,0,0,0,6898,1261,17484,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201811,0,NA
IT,2018-12-01,15.41,14.682,0.142,2.129,8.231,0,0,3.926,0,3.926,0,29.696,3576,3407,33,494,1910,0,0,911,0,911,0,6891,5909,974,6883,0,0,0,8934,1295,14884,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201812,0,NA
IT,2019-01-01,10.815,NA,NA,1.906,8.917,NA,NA,4.107,0,4.107,0,25.745,2815,NA,NA,496,2321,NA,NA,1069,0,1069,0,6701,6546,935,7481,0,0,0,10598,1308,11252,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201901,0,NA
IT,2019-02-01,11.899,NA,NA,1.995,10.655,NA,NA,7.567,0,7.567,0,32.116,2612,NA,NA,438,2339,NA,NA,1661,0,1661,0,7050,5116,956,6072,0,0,0,8064,1013,8691,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201902,0,NA
IT,2019-03-01,9.341,NA,NA,2.108,10.715,0,0,10.408,0,10.408,0,32.571999999999996,2136,NA,NA,482,2450,0,0,2380,0,2380,0,7448,6047,1434,7481,150,150,300,6992,953,8161,4.01,8.020318139286192e-4,0.04010159069643096,TRUE,3,TRUE,FALSE,FALSE,NA,0,201903,0,NA
IT,2019-04-01,15.027,NA,NA,2.171,6.775,0,0,10.133,0,10.133,0,34.106,3267,NA,NA,472,1473,0,0,2203,0,2203,0,7415,6713,1217,7930,0,0,0,5536,970,9730,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201904,0,NA
IT,2019-05-01,20.831,NA,NA,2.196,7.402,0,0,10.359,0,10.359,0,40.788,4649,NA,NA,490,1652,0,0,2312,0,2312,0,9103,6695,1037,7732,0,0,0,4922,825,11905,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201905,0,NA
IT,2019-06-01,24.212,NA,NA,1.907,4.046,0,0,12.053,0,12.053,0,42.218,5942,NA,NA,468,993,0,0,2958,0,2958,0,10361,6377,1334,7711,0,0,0,4327,851,14325,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201906,0,NA
IT,2019-07-01,19.505,NA,NA,1.726,4.476,0,0,10.592,0,10.592,0,36.299,5425,NA,NA,480,1245,0,0,2946,0,2946,0,10096,6554,1263,7817,0,0,0,4982,921,16275,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201907,0,NA
IT,2019-08-01,18.53,NA,NA,1.988,2.986,0,0,11.802,0,11.802,0,35.306,4511,NA,NA,484,727,0,0,2873,0,2873,0,8595,5476,1224,6700,0,0,0,4174,715,17963,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201908,0,NA
IT,2019-09-01,15.083,NA,NA,1.958,4.863,NA,NA,9.648,0,9.648,0,31.552,3613,NA,NA,469,1165,NA,NA,2311,0,2311,0,7558,5489,1133,6622,0,0,0,4766,995,19042,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201909,0,NA
IT,2019-10-01,12.697,NA,NA,2.103,4.555,NA,NA,7.915,0,7.915,0,27.27,2910,NA,NA,482,1044,NA,NA,1814,0,1814,0,6250,5203,1160,6363,0,0,0,5219,999,19394,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201910,0,NA
IT,2019-11-01,20.191,NA,NA,2.032,9.599,NA,NA,3.828,0,3.828,0,35.65,4621,NA,NA,465,2197,NA,NA,876,0,876,0,8159,5333,1055,6388,0,0,0,6692,981,18368,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201911,0,NA
IT,2019-12-01,19.831,NA,NA,2.051,10.93,NA,NA,4.106,0,4.106,0,36.918,4458,NA,NA,461,2457,NA,NA,923,0,923,0,8299,5363,1117,6480,0,0,0,8044,842,16005,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,201912,0,NA
IT,2020-01-01,14.111,NA,NA,2.011,7.037,NA,NA,5.194,0,5.194,0,28.353,3431,NA,NA,489,1711,NA,NA,1263,0,1263,0,6894,5651,972,6623,NA,NA,0,9692,786,12301,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202001,0,NA
IT,2020-02-01,12.249,NA,NA,2.107,10.77,NA,NA,7.971,0,7.971,0,33.097,2674,NA,NA,460,2351,NA,NA,1740,0,1740,0,7225,4829,1060,5889,NA,NA,0,7566,641,9885,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202002,0,NA
IT,2020-03-01,14.23,NA,NA,2.462,8.677,NA,NA,10.012,0,10.012,0,35.381,2878,NA,NA,498,1755,NA,NA,2025,0,2025,0,7156,5654,1029,6683,NA,NA,0,6692,805,9183,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202003,0,NA
IT,2020-04-01,18.714,NA,NA,2.452,6.45,NA,NA,13.898,0,13.898,0,41.513999999999996,3641,NA,NA,477,1255,NA,NA,2704,0,2704,0,8077,6164,977,7141,NA,NA,0,4268,626,11391,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202004,0,NA
IT,2020-05-01,24.043,NA,NA,2.22,7.994,NA,NA,12.981,0,12.981,0,47.238,5188,NA,NA,479,1725,NA,NA,2801,0,2801,0,10193,5760,1048,6808,NA,NA,0,3743,686.146,13733,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202005,0,NA
IT,2020-06-01,22.852,NA,NA,1.865,6.637,NA,NA,12.072,0,12.072,0,43.426,5416,NA,NA,442,1573,NA,NA,2861,0,2861,0,10292,5831,1351,7182,NA,NA,0,4094,642.944,15772,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202006,0,NA
IT,2020-07-01,18.513,NA,NA,1.781,3.751,NA,NA,12.369,0,12.369,0,36.414,4812,NA,NA,463,975,NA,NA,3215,0,3215,0,9465,5866,1346,7212,NA,NA,0,4784,641.801,17170,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202007,0,NA
IT,2020-08-01,17.519,NA,NA,1.905,4.889,NA,NA,11.589,0,11.589,0,35.902,4322,NA,NA,470,1206,NA,NA,2859,0,2859,0,8857,5184,843,6027,NA,NA,0,4110,635.617,18502,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202008,0,NA
IT,2020-09-01,16.406,NA,NA,1.841,5.474,NA,NA,9.541,0,9.541,0,33.262,4046,NA,NA,454,1350,NA,NA,2353,0,2353,0,8203,5348,1164,6512,NA,NA,0,4822,706.48,19304,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202009,0,NA
IT,2020-10-01,20.043,NA,NA,2.135,7.184,NA,NA,8.195,0,8.195,0,37.557,4478,NA,NA,477,1605,NA,NA,1831,0,1831,0,8391,5232,956,6188,NA,NA,0,5346,872.212,19451,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202010,0,NA
IT,2020-11-01,16.005,NA,NA,2.147,4.912,NA,NA,5.577,0,5.577,0,28.641,3444,NA,NA,462,1057,NA,NA,1200,0,1200,0,6163,4816,994,5810,NA,NA,0,6950,811.093,17599,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202011,0,NA
IT,2020-12-01,15.787,NA,NA,2.074,8.774,NA,NA,3.223,0,3.223,0,29.858,3615,NA,NA,475,2009,NA,NA,738,0,738,0,6837,5892,723,6615,NA,NA,0,8853.4,822.864,14928,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202012,0,NA
IT,2021-01-01,15.684,NA,NA,1.945,10.894,10.894,0,3.824,0,3.824,0,32.347,3749,NA,NA,465,2604,2604,0,914,0,914,0,7732,6235,499,6734,0,0,0,9823,754.979,11553,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202101,0,NA
IT,2021-02-01,17.1,NA,NA,2.067,8.216,8.216,0,7.102,0,7.102,0,34.485,3532,NA,NA,427,1697,1697,0,1467,0,1467,0,7123,4939,768,5707,0,0,0,7677.5,676.775,9061,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202102,0,NA
IT,2021-03-01,14.244,NA,NA,2.121,8.154,8.154,0,10.784,0,10.784,0,35.303,3190,NA,NA,475,1826,1826,0,2415,0,2415,0,7906,6155,1016,7171,0,0,0,7638,664.609,7875,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202103,0,NA
IT,2021-04-01,14.928,NA,NA,2.153,7.23,7.23,0,11.377,0,11.377,0,35.688,3182,NA,NA,459,1541,1541,0,2425,0,2425,0,7607,7092,1372,8464,0,0,0,6161,649.811,9042,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202104,0,NA
IT,2021-05-01,21.982,NA,NA,2.191,9.276,9.276,0,14.124,0,14.124,0,47.573,4666,NA,NA,465,1969,1969,0,2998,0,2998,0,10098,6698,932,7630,0,0,0,4215,568.758,11705,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202105,0,NA
IT,2021-06-01,23.839,NA,NA,1.913,4.027,4.027,0,12.597,0,12.597,0,42.376,5683,NA,NA,456,960,960,0,3003,0,3003,0,10102,5815,1073,6888,0,0,0,4317,705.32,13326,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202106,0,NA
IT,2021-07-01,20.137,NA,NA,1.797,5.363,5.363,0,11.253,0,11.253,0,38.550000000000004,5268,NA,NA,470,1403,1403,0,2944,0,2944,0,10085,5990,864,6854,0,0,0,4571,807.469,14941,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202107,0,NA
IT,2021-08-01,20.9,NA,NA,2.001,6.155,6.155,0,12.657,0,12.657,0,41.713,4835,NA,NA,463,1424,1424,0,2928,0,2928,0,9650,5475,742,6217,0,0,0,3881,808.337,16567,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202108,0,NA
IT,2021-09-01,13.527,NA,NA,1.983,4.27,4.27,0,10.145,0,10.145,0,29.924999999999997,3124,NA,NA,458,986,986,0,2343,0,2343,0,6911,5259,771,6030,0,0,0,4914,921.282,17127,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202109,0,NA
IT,2021-10-01,13.751,NA,NA,2.111,7.448,7.448,0,7.999,0,7.999,0,31.309,3074,NA,NA,472,1665,1665,0,1788,0,1788,0,6999,6017,535,6552,0,0,0,5566,790.455,17505,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202110,0,NA
IT,2021-11-01,12.004,NA,NA,1.824,7.001,7.001,0,3.786,0,3.786,0,24.615,2949,NA,NA,448,1720,1720,0,930,0,930,0,6047,5927,622,6549,0,0,0,7633,989.379,15883,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202111,0,NA
IT,2021-12-01,12.036,NA,NA,1.838,11.09,11.09,0,3.585,0,3.585,0,28.549,3065,NA,NA,468,2824,2824,0,913,0,913,0,7270,7126,628,7754,0,0,0,9711,882.896,13338,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202112,0,NA
IT,2022-01-01,9.79,NA,NA,1.913,10.158,10.158,0,5.079,0,5.079,0,26.939999999999998,2452,NA,NA,479,2544,2544,0,1272,0,1272,0,6747,6469,1002,7471,0,0,0,9733,758.378,10173,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202201,0,NA
IT,2022-02-01,7.734,NA,NA,1.948,10.125,10.125,0,7.6,0,7.6,0,27.407,1727,NA,NA,435,2261,2261,0,1697,0,1697,0,6120,5548,919,6467,0,0,0,7672,919.314,8166,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202202,0,NA
IT,2022-03-01,6.729,NA,NA,1.945,8.337,8.337,0,9.502,0,9.502,0,26.513,1640,NA,NA,474,2032,2032,0,2316,0,2316,0,6462,6682,1074,7756,0,0,0,7970,883.046,6576,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202203,0,NA
IT,2022-04-01,8.818,NA,NA,2.15,11.251,11.251,0,13.373,0,13.373,0,35.592,1874,NA,NA,457,2391,2391,0,2842,0,2842,0,7564,6435,1214,7649,0,0,0,5268,806.439,7709,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202204,0,NA
IT,2022-05-01,15.224,14.529,0.208,2.136,5.245,5.245,0,14.349,0,14.349,0,36.954,3286,3136,45,461,1132,1132,0,3097,0,3097,0,7976,6639,1238,7877,100,100,200,4199,872.617,10168,2.54,8.020318139286192e-4,0.02539037704709915,TRUE,3,TRUE,FALSE,FALSE,NA,0,202205,0,NA
IT,2022-06-01,14.461,NA,NA,1.769,5.284,5.284,0,13.265,0,13.265,0,34.779,3506,NA,NA,429,1281,1281,0,3216,0,3216,0,8432,5925,1408,7333,93,93,186,4232,954.264,11764,2.54,8.020318139286192e-4,0.025364789308604935,TRUE,3,TRUE,FALSE,FALSE,NA,0,202206,0,NA
IT,2022-07-01,13.231,NA,NA,1.706,3.859,3.859,0,13.043,0,13.043,0,31.839,3521,NA,NA,454,1027,1027,0,3471,0,3471,0,8473,6945,1451,8396,0,0,0,4443,1169.974,14333,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202207,0,NA
IT,2022-08-01,11.808,NA,NA,1.947,5.172,5.172,0,13.354,0,13.354,0,32.281,2765,NA,NA,456,1211,1211,0,3127,0,3127,0,7559,5567,786,6353,0,0,0,3810,872.938,16090,0,8.020318139286192e-4,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202208,0,NA
