freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA200,PC,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA200,PC,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA200,PC,PT	0.347 	0.367 	0.299 	0.359 	0.400 	0.336 	0.336 	0.356 	0.351 	0.414 	0.348 	0.349 	0.336 	0.429 	0.478 	0.440 	0.440 	0.384 	0.358 	0.399 	0.377 	0.377 	0.241 	0.282 	0.299 	0.382 	0.404 	0.461 	0.518 	0.427 	0.432 	0.390 	0.347 	0.258 	0.337 	0.504 	0.348 	0.297 	0.335 	0.402 	0.397 	0.348 	0.536 	0.503 	0.365 	0.498 	0.134 	0.133 	0.377 	0.452 	0.379 	0.416 	0.433 	0.418 	0.432 	0.445 	0.395 	0.399 	0.321 	0.286 	0.296 	0.372 	0.447 	0.530 	0.482 	0.420 	0.461 	0.386 	0.355 	0.378 	0.281 	0.331 	0.303 	0.336 	0.277 	0.33 	0.39 	0.441 	0.407 	0.438 	0.419 	0.357 	0.345 	0.405 	0.298 	0.326 
M,RA200,PC,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA200,PC,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA200,PC,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA200,PC,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA300,PC,AT	8.631 	7.473 	9.775 	10.674 	4.866 	7.967 	7.669 	6.915 	7.800 	13.587 	9.446 	12.141 	12.848 	12.758 	11.775 	12.090 	12.532 	5.783 	5.457 	5.473 	7.420 	8.993 	12.084 	14.329 	7.196 	18.472 	12.700 	8.153 	11.875 	9.989 	5.244 	6.229 	7.319 	11.291 	6.693 	11.066 	10.580 	8.828 	11.571 	14.066 	12.036 	5.499 	8.014 	5.866 	7.195 	13.181 	10.866 	12.977 	16.616 	18.743 	9.656 	13.039 	6.392 	8.355 	10.318 	9.508 	8.577 	8.883 	9.046 	12.507 	15.448 	15.706 	14.878 	12.328 	8.223 	5.763 	8.376 	7.971 	9.129 	14.993 	14.494 	12.368 	15.46 	16.415 	16.914 	14.118 	8.292 	6.423 	7.308 	7.175 	13.814 	10.651 	12.121 	15.567 	11.616 	10.77 
M,RA300,PC,BE	13.025 	10.124 	9.746 	8.837 	6.805 	7.536 	5.156 	7.917 	11.341 	11.929 	13.715 	17.235 	11.380 	10.749 	15.029 	8.598 	7.275 	8.415 	5.787 	8.227 	9.864 	12.836 	11.342 	16.065 	15.977 	23.285 	17.356 	10.317 	10.594 	9.649 	9.253 	10.098 	11.172 	21.964 	16.049 	17.303 	14.288 	16.319 	12.224 	10.035 	12.559 	5.184 	9.148 	11.168 	8.594 	17.597 	12.067 	15.101 	12.474 	23.625 	9.946 	14.107 	9.322 	8.685 	6.831 	6.057 	9.443 	14.681 	20.678 	16.000 	21.488 	14.825 	21.181 	16.102 	13.711 	11.117 	17.939 	12.649 	12.532 	24.377 	27.906 	29.961 	24.106 	27.003 	19.958 	25.417 	11.361 	11.793 	11.804 	13.076 	19.542 	16.95 	19.017 	25.99 	17.703 	15.957 
M,RA300,PC,BG	3.520 	4.318 	3.347 	4.069 	4.163 	2.096 	1.710 	2.501 	3.136 	3.874 	2.922 	2.897 	3.736 	4.477 	3.676 	2.568 	3.328 	2.984 	1.741 	2.679 	2.920 	1.981 	4.219 	4.239 	4.673 	5.126 	5.285 	4.547 	4.955 	2.366 	2.318 	2.591 	3.797 	3.420 	3.393 	4.620 	4.569 	3.788 	4.134 	2.282 	3.382 	2.889 	2.416 	1.823 	2.618 	3.435 	3.112 	4.527 	4.658 	3.529 	4.339 	3.704 	2.194 	2.283 	2.001 	2.532 	3.151 	3.202 	3.317 	3.541 	4.624 	5.051 	3.642 	4.720 	4.643 	2.106 	3.387 	3.501 	4.506 	4.361 	5.880 	5.062 	5.677 	5.057 	3.304 	4.346 	3.683 	2.476 	2.631 	2.482 	3.444 	3.635 	4.671 	4.864 	3.357 	3.872 
M,RA300,PC,CY	5.249 	4.690 	6.587 	4.837 	4.456 	4.681 	3.814 	4.212 	3.499 	3.967 	4.697 	5.567 	7.333 	7.350 	5.937 	5.620 	5.695 	3.239 	4.055 	2.962 	3.264 	4.738 	4.919 	5.092 	6.307 	6.514 	8.511 	7.918 	7.924 	5.554 	2.735 	3.633 	3.163 	4.475 	3.979 	3.927 	6.429 	5.876 	8.344 	6.620 	5.373 	4.851 	3.278 	3.409 	3.769 	4.406 	4.977 	6.068 	5.830 	4.544 	6.238 	6.800 	5.812 	4.199 	3.804 	2.623 	3.439 	4.576 	4.076 	2.715 	4.462 	4.822 	6.619 	5.882 	5.285 	4.117 	2.920 	2.227 	3.210 	3.103 	4.643 	4.052 	5.176 	3.383 	6.185 	4.703 	4.966 	2.315 	2.898 	2.622 	3.503 	3.341 	3.937 	3.301 	2.873 	3.763 
M,RA300,PC,CZ	1.049 	0.566 	0.720 	0.923 	0.686 	0.559 	0.454 	0.416 	0.537 	0.935 	0.788 	1.038 	0.996 	0.878 	1.196 	0.963 	0.761 	0.626 	0.523 	0.445 	0.679 	0.822 	0.981 	1.128 	0.972 	1.688 	1.213 	0.922 	0.812 	0.699 	0.576 	0.571 	0.594 	1.034 	0.685 	0.977 	0.691 	0.653 	0.779 	0.956 	1.311 	0.420 	0.510 	0.595 	0.495 	0.946 	0.747 	0.853 	1.144 	1.619 	0.660 	0.983 	0.697 	0.505 	0.587 	0.460 	0.569 	0.927 	0.652 	0.776 	1.021 	1.039 	1.197 	0.779 	0.957 	0.682 	0.766 	0.731 	0.624 	1.064 	1.230 	1.389 	1.344 	1.38 	1.074 	1.224 	0.932 	0.669 	0.544 	0.529 	1.233 	1.101 	1.05 	1.013 	1.250 	0.640 
M,RA300,PC,DE	28.760 e	16.856 e	21.051 e	20.446 e	17.299 e	13.801 e	9.872 e	13.402 e	18.290 e	22.653 e	20.802 e	29.366 e	26.237 e	23.277 e	33.225 e	20.789 e	20.034 e	17.295 e	16.145 e	14.797 e	22.553 e	25.323 e	21.752 e	32.986 e	32.933 e	43.504 e	31.645 e	24.729 e	22.360 e	17.853 e	18.417 e	17.242 e	16.241 e	29.861 e	24.924 e	25.921 e	24.417 e	26.324 e	25.252 e	22.315 e	25.498 e	11.619 e	15.441 e	20.669 e	14.269 e	29.099 e	22.536 e	26.006 e	33.231 e	43.138 e	17.548 e	26.303 e	19.687 e	14.410 e	17.829 e	11.667 e	20.732 e	27.650 e	30.489 e	28.034 e	38.157 e	29.182 e	33.387 e	27.014 e	24.591 e	18.983 e	30.385 e	22.598 e	21.223 e	38.549 e	41.307 e	45.563 e	42.522 e	43.657 e	32.053 e	33.399 e	23.584 e	22.137 e	21.795 	20.408 e	32.369 	31.006 	33.196 	41.158 	37.052 	25.104 
M,RA300,PC,DK	44.120 	37.090 	36.871 	46.194 	45.979 	64.264 	49.208 	57.588 	67.138 	57.371 	44.877 	46.430 	45.232 	47.935 	57.757 	47.636 	64.600 	67.402 	68.349 	65.296 	74.099 	56.826 	49.704 	56.243 	61.499 	63.506 	55.730 	57.539 	59.801 	52.382 	68.681 	52.259 	61.454 	64.683 	59.733 	48.370 	36.574 	46.633 	49.740 	50.849 	50.435 	46.773 	57.143 	63.701 	47.538 	59.817 	52.111 	49.040 	60.166 	66.386 	39.035 	52.265 	53.046 	50.667 	61.476 	42.391 	57.882 	67.175 	66.720 	51.612 	62.651 	57.688 	56.659 	52.450 	56.221 	44.082 	60.680 	53.597 	56.975 	78.855 	61.394 	65.386 	65.282 	65.593 	59.779 	60.307 	53.954 	59.288 	55.086 	54.821 	56.276 	62.62 	57.372 	66.195 	63.329 	52.354 
M,RA300,PC,EE	6.434 	4.319 	4.482 	5.309 	4.645 	6.217 	4.553 	4.077 	8.629 	9.460 	6.329 	8.381 	5.665 	13.271 	12.009 	6.680 	9.208 	12.902 	10.999 	8.756 	11.979 	12.600 	10.827 	19.912 	26.118 	28.168 	20.723 	26.269 	17.243 	10.841 	13.824 	4.700 	13.625 	12.985 	16.550 	15.309 	9.263 	8.889 	20.968 	16.429 	12.712 	5.477 	7.477 	13.780 	10.160 	15.972 	11.207 	8.776 	12.193 	16.681 	7.196 	12.486 	8.497 	5.579 	5.947 	6.503 	4.317 	11.644 	7.582 	8.915 	16.151 	15.003 	14.928 	13.471 	11.062 	6.861 	14.721 	12.334 	15.816 	26.002 	11.497 	10.997 	19.221 	20.074 	16.801 	17.836 	10.099 	10.546 	13.513 	15.337 	15.196 	25.532 	33.49 	40.483 	34.601 	15.35 
M,RA300,PC,EL	12.456 	12.872 	15.586 	11.813 	11.827 	9.255 	6.161 	14.227 	13.333 	13.983 	16.872 	11.284 	12.956 	16.905 	18.760 	14.439 	12.855 	12.750 	11.734 	17.585 	14.814 	13.159 	17.758 	20.197 	17.484 	22.092 	24.138 	24.352 	17.897 	15.920 	18.324 	15.240 	24.008 	17.888 	25.536 	21.795 	24.481 	22.669 	21.186 	19.381 	18.788 	9.145 	15.569 	13.934 	19.502 	25.209 	25.005 	24.264 	22.084 	24.095 	20.630 	29.033 	18.178 	18.948 	19.361 	14.790 	19.691 	33.971 	31.048 	20.861 	28.491 	26.943 	28.307 	22.211 	27.068 	14.277 	14.095 	22.725 	25.833 	20.138 	32.733 	26.251 	33.549 	28.309 	20.95 	27.692 	19.37 	18.891 	20.083 	16.379 	15.333 	28.726 	25.015 	24.825 	18.58 	18.438 
M,RA300,PC,ES	23.293 	21.366 	31.657 	21.363 	16.394 	13.286 	11.808 	14.025 	11.672 	19.541 	20.509 	20.136 	24.534 	17.966 	23.582 	23.548 	22.716 	17.436 	14.562 	12.880 	18.217 	18.115 	32.912 	24.481 	20.339 	21.005 	26.642 	21.128 	22.044 	17.344 	17.755 	16.312 	18.542 	27.580 	21.214 	31.379 	29.224 	29.786 	25.383 	20.588 	23.389 	18.552 	19.092 	17.373 	15.645 	21.125 	27.897 	29.348 	22.287 	22.331 	28.717 	26.025 	21.173 	16.329 	17.307 	16.794 	17.734 	23.246 	30.951 	25.095 	31.326 	21.632 	27.920 	22.855 	25.405 	14.510 	16.266 	18.144 	17.330 	27.606 	32.419 	25.761 	24.729 	31.908 	27.903 	22.766 	20.471 	21.035 	17.731 	17.209 	21.794 	26.509 	23.675 	23.469 	31.018 	17.300 
M,RA300,PC,FI	7.271 	6.940 	6.895 	6.063 	8.980 	11.862 	6.098 	10.897 	13.025 	10.802 	11.068 	6.978 	6.687 	10.690 	10.890 	8.679 	9.031 	9.328 	6.534 	10.545 	9.837 	8.572 	6.978 	11.050 	14.894 	12.838 	12.998 	10.840 	7.361 	8.142 	8.664 	8.772 	14.616 	11.914 	14.986 	11.575 	7.389 	9.222 	14.079 	11.232 	10.149 	9.440 	9.669 	12.208 	12.573 	17.172 	12.691 	12.821 	19.299 	17.301 	18.141 	11.757 	15.832 	13.540 	12.994 	19.663 	15.241 	24.299 	11.020 	19.019 	26.143 	22.434 	19.145 	15.189 	19.918 	13.957 	11.086 	14.999 	24.509 	18.066 	18.199 	16.274 	24.579 	25.082 	20.092 	25.384 	18.361 	14.453 	14.272 	24.203 	29.127 	32.577 	31.892 	33.272 	27.125 	28.091 
M,RA300,PC,FR	6.593 	4.804 	5.494 	4.743 	3.492 	3.102 	2.441 	3.450 	3.807 	5.408 	5.487 	6.326 	5.236 	5.145 	8.787 	5.457 	5.135 	4.673 	4.273 	4.359 	7.079 	8.237 	7.298 	9.030 	7.528 	11.460 	9.210 	6.105 	6.973 	5.859 	6.026 	6.028 	6.581 	10.234 	6.877 	8.541 	7.036 	8.888 	7.658 	7.362 	9.436 	3.401 	5.625 	5.616 	4.266 	8.252 	6.009 	8.846 	5.919 	11.334 	7.979 	9.607 	6.033 	5.724 	6.002 	7.047 	7.827 	10.374 	12.481 	9.614 	12.005 e	7.691 e	13.655 e	9.808 e	9.337 e	5.766 e	8.717 e	7.688 e	6.367 e	11.097 e	14.009 e	13.100 e	9.900 	12.198 	9.613 	11.213 	6.141 	6.027 	5.171 	5.403 	10.417 	7.823 	8.665 	10.175 	10.019 	7.651 
M,RA300,PC,HR	8.646 	10.770 	8.397 	7.353 	14.414 	12.204 	8.656 	8.828 	10.496 	15.016 	10.883 	9.650 	13.071 	13.396 	17.985 	14.441 	11.411 	8.752 	9.458 	8.553 	12.149 	9.248 	11.623 	12.017 	10.444 	12.620 	18.386 	20.167 	21.365 	10.657 	12.960 	14.127 	14.167 	9.422 	11.796 	10.713 	12.937 	10.639 	14.157 	16.454 	14.122 	9.810 	12.321 	13.370 	14.231 	20.373 	15.223 	15.174 	15.452 	15.784 	22.127 	21.726 	13.677 	13.671 	16.960 	19.848 	20.245 	11.468 	18.326 	12.584 	15.827 	15.705 	12.263 	16.913 	15.583 	12.027 	9.217 	14.275 	19.939 	16.782 	15.923 	15.854 	19.371 	16.388 	17.038 	18.302 	18.541 	11.845 	15.895 	14.122 	24.367 	13.021 	22.694 	20.459 	22.508 	18.848 
M,RA300,PC,HU	2.087 	1.944 	2.208 	2.968 	1.293 	2.322 	1.608 	1.143 	1.448 	2.338 	1.847 	2.521 	2.619 	3.227 	3.058 	2.900 	3.376 	1.312 	1.184 	1.116 	1.389 	1.529 	2.263 	2.924 	1.217 	3.874 	2.478 	1.425 	2.804 	2.420 	1.178 	1.217 	1.232 	2.180 	1.203 	1.957 	1.914 	1.929 	2.338 	2.617 	2.863 	0.983 	1.429 	1.131 	1.260 	1.915 	1.743 	2.365 	2.747 	3.356 	1.361 	2.381 	1.098 	1.323 	1.522 	1.333 	1.531 	1.097 	1.306 	1.811 	2.381 	2.306 	2.554 	2.333 	1.630 	1.052 	1.101 	0.979 	1.146 	2.028 	2.750 	2.330 	2.663 	2.849 	2.742 	2.176 	1.378 	0.944 	1.149 	0.861 	1.986 	1.576 	1.529 	1.85 	1.94 	1.213 
M,RA300,PC,IE	40.827 	32.279 	28.473 	28.813 	20.766 	13.530 	14.045 	23.250 	28.716 	30.212 	39.347 	38.787 	33.504 	46.129 	37.232 	30.828 	21.823 	25.349 	20.577 	33.242 	31.762 	32.979 	32.205 	40.884 	42.618 	50.943 	37.267 	24.818 	30.115 	28.581 	28.136 	24.277 	30.519 	43.634 	39.388 	42.660 	32.960 	51.496 	37.104 	27.480 	32.741 	26.682 	14.476 	23.326 	21.960 	36.064 	33.527 	39.682 	32.345 	54.203 	33.559 	33.320 	34.299 	30.447 	20.970 	20.062 	25.920 	46.180 	46.263 	34.625 	42.309 	42.957 	40.091 	37.631 	24.473 	24.371 	37.785 	37.925 	37.223 	35.457 	42.862 	54.552 	40.058 	47.189 	49.627 	39.587 	25.263 	32.111 	27.746 	43.415 	35.188 	40.276 	32.864 	47.623 	37.528 	56.012 
M,RA300,PC,IT	8.676 	7.749 	10.300 	5.887 	3.976 	5.950 	4.667 	3.128 	3.929 	6.397 	5.679 	8.231 	8.917 	10.655 	10.715 	6.775 	7.402 	4.046 	4.476 	2.986 	4.863 	4.555 	9.599 	10.930 	7.037 	10.770 	8.677 	6.450 	7.994 	6.637 	3.751 	4.889 	5.474 	7.184 	4.912 	8.774 	10.894 	8.216 	8.154 	7.230 	9.276 	4.027 	5.363 	6.155 	4.270 	7.448 	7.001 	11.090 	10.158 	10.125 	8.337 	11.251 	5.245 	5.284 	3.859 	5.172 	7.611 	5.044 	9.322 	7.650 	10.542 	8.930 	11.616 	11.612 	7.565 	4.655 	5.226 	7.773 	7.391 	8.970 	14.500 	11.917 	13.314 	11.82 	11.649 	10.145 	7.897 	5.808 	4.425 	3.894 	7.318 	6.392 	8.205 	12.274 	11.526 	6.087 
M,RA300,PC,LT	39.150 	22.675 	33.027 	42.360 	25.567 	39.052 	31.226 	29.793 	39.220 	40.814 	39.835 	42.166 	42.224 	45.469 	50.013 	41.242 	37.256 	37.097 	34.107 	18.647 	35.845 	37.675 	47.324 	49.623 	49.685 	45.114 	34.855 	41.680 	32.173 	15.046 	22.005 	10.261 	25.287 	32.068 	32.299 	34.783 	27.275 	28.740 	32.240 	33.061 	33.433 	15.243 	19.818 	32.796 	26.609 	43.245 	44.890 	33.088 	48.550 	54.827 	25.420 	49.305 	47.246 	28.126 	37.075 	25.957 	38.389 	48.851 	32.855 	29.898 	51.147 	52.967 	57.809 	51.491 	45.848 	38.555 	57.990 	47.229 	50.107 	66.054 	55.709 	57.397 	58.944 	56.266 	62.109 	61.574 	56.371 	49.539 	51.542 	50.263 	60.44 	59.618 	61.897 	59.94 	51.02 	33.681 
M,RA300,PC,LU	18.242 e	13.409 e	11.654 e	10.535 e	7.861 e	7.642 e	10.066 e	10.538 e	10.806 e	12.373 e	14.402 e	16.265 e	15.414 e	14.314 e	19.656 e	15.064 e	13.678 e	12.160 e	9.973 e	11.008 e	15.768 e	17.783 e	13.894 e	17.628 e	17.626 e	23.424 e	19.136 e	11.727 e	11.743 e	10.857 e	11.375 e	11.978 e	9.547 e	13.351 e	25.011 e	18.736 e	17.546 e	21.326 e	17.374 e	12.542 e	16.209 e	7.526 e	10.862 e	11.715 e	7.996 e	20.262 e	12.953 e	16.767 e	16.483 e	26.941 e	15.372 e	16.969 e	11.717 e	7.550 e	7.224 e	9.580 e	10.310 e	16.959 e	20.443 e	22.382 e	26.609 e	24.360 e	25.277 e	18.587 e	15.555 e	11.054 e	20.515 e	13.071 e	11.355 e	23.163 e	30.746 e	30.246 e	52.147 	50.81 	39.322 	37.73 	19.68 	16.662 	15.976 	15.169 	28.5 	27.96 	46.038 	49.226 	45.861 	37.412 
M,RA300,PC,LV	1.589 	0.837 	1.376 	1.463 	1.389 	2.970 	1.592 	1.778 	4.199 	4.103 	1.619 	1.705 	2.170 	3.609 	2.915 	2.204 	2.613 	1.720 	2.521 	1.143 	2.351 	2.724 	1.877 	3.571 	3.816 	3.808 	2.522 	3.947 	2.941 	1.253 	4.962 	1.266 	4.118 	4.192 	3.688 	2.935 	1.485 	1.525 	2.273 	2.443 	2.072 	1.130 	2.280 	6.173 	3.416 	6.093 	3.513 	1.937 	3.846 	4.386 	1.739 	2.128 	2.736 	2.509 	6.731 	4.633 	6.965 	12.727 	3.448 	3.925 	3.700 	3.623 	3.765 	1.827 	4.348 	4.592 	16.418 	6.608 	6.618 	12.937 	3.600 	4.027 	4.447 	3.372 	2.426 	2.672 	2.828 	5.858 	5.842 	4.43 	5.137 	10.959 	8.934 	10.27 	4.984 	1.667 
M,RA300,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA300,PC,NL	13.885 	10.302 	10.807 	8.375 	7.369 	9.507 	5.149 	13.072 	13.664 	14.362 	10.801 	12.457 	10.869 	9.309 	13.677 	9.327 	7.333 	7.282 	6.015 	8.540 	10.303 	10.488 	8.607 	14.046 	13.548 	18.817 	14.868 	10.130 	8.437 	8.437 	7.911 	7.992 	9.774 	18.955 	16.187 	17.121 	16.140 	17.559 	14.592 	14.444 	14.511 	7.646 	10.797 	16.464 	10.600 	23.336 	15.209 	19.173 	21.113 	33.205 	13.267 	20.725 	13.968 	9.968 	10.021 	8.608 	14.187 	21.463 	29.599 	20.768 	31.224 	21.177 	26.118 	20.348 	16.177 	15.204 	24.064 	15.767 	15.670 	32.942 	37.687 	39.118 	33.558 	37.386 	27.49 	35.139 	18.523 	19.642 	20.184 	19.29 	26.253 	24.923 	23.808 	36.222 	24.771 	22.884 
M,RA300,PC,PL	12.421 	4.611 	8.015 	10.939 	6.813 	6.272 	5.237 	5.335 	8.041 	10.950 	7.644 	10.419 	10.603 	12.274 	13.810 	10.405 	8.340 	6.379 	7.502 	4.923 	10.093 	9.167 	10.794 	13.429 	13.868 	17.083 	11.954 	11.589 	10.569 	7.030 	7.616 	6.010 	7.855 	10.360 	9.929 	12.486 	8.747 	10.063 	10.676 	11.017 	11.389 	5.319 	5.305 	7.982 	7.565 	14.893 	11.768 	11.887 	17.074 	19.841 	8.202 	12.562 	10.539 	7.265 	9.875 	5.813 	8.908 	12.817 	9.099 	13.266 	17.391 	17.348 	16.764 	12.440 	12.664 	8.605 	10.721 	11.251 	10.352 	18.710 	16.398 	21.363 	20.985 	20.897 	16.916 	16.677 	12.442 	9.576 	9.706 	9.892 	17.457 	16.115 	16.861 	17.898 	20.087 	10.333 
M,RA300,PC,PT	26.539 	25.097 	32.463 	23.459 	16.992 	14.774 	12.139 	15.702 	9.509 	27.478 	28.288 	23.135 	28.337 	24.631 	29.038 	29.154 	28.603 	20.493 	15.990 	21.844 	23.417 	25.236 	37.573 	26.643 	22.727 	18.734 	29.433 	26.508 	20.719 	23.686 	18.810 	20.645 	16.769 	25.785 	22.309 	31.554 	28.035 	27.754 	23.999 	16.608 	30.478 	23.413 	23.779 	21.383 	22.128 	25.202 	29.676 	40.364 	29.841 	27.457 	34.781 	30.581 	23.532 	23.018 	21.248 	20.879 	25.380 	32.536 	29.573 	29.797 	25.291 	25.636 	30.903 	28.553 	34.638 	19.515 	26.163 	27.835 	21.965 	32.641 	27.981 	26.729 	23.421 	31.574 	27.516 	24.699 	28.695 	24.004 	22.644 	25.533 	32.241 	35.822 	36.169 	32.482 	34.964 	19.582 
